Execution time: 2069.129716396332 seconds

Number of crossovers applied: 5980
Number of mutations applied: 500

Best individuals and their accuracies for each test:
Test 1 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 433 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 434 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 435 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 436 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 437 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 438 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 439 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 440 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 441 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 442 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 443 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 444 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 445 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 446 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 447 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 448 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 449 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 450 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 451 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 452 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 453 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 454 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 455 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 456 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 457 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 458 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 459 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 460 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 461 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 462 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 463 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 464 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 465 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 466 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 467 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 468 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 469 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 470 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 471 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 472 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 473 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 474 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 475 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 476 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 477 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 478 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 479 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 480 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 481 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 482 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 483 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 484 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 485 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 486 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 487 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 488 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 489 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 490 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 491 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 492 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 493 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 494 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 495 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 496 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 497 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 498 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 499 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 500 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 501 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 502 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 503 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 504 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 505 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 506 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 507 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 508 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 509 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 510 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 511 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 512 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 513 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 514 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 515 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 516 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 517 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 518 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 519 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 520 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 521 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 522 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 523 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 524 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 525 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 526 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 527 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 528 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 529 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 530 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 531 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 532 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 533 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 534 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 535 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 536 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 537 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 538 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 539 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 540 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 541 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 542 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 543 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 544 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 545 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 546 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 547 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 548 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 549 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 550 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 551 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 552 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 553 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 554 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 555 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 556 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 557 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 558 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 559 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 560 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 561 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 562 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 563 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 564 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 565 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 566 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 567 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 568 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 569 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 570 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 571 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 572 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 573 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 574 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 575 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 576 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 577 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 578 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 579 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 580 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 581 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 582 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 583 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 584 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 585 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 586 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 587 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 588 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 589 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 590 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 591 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 592 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 593 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 594 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 595 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 596 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 597 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 598 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 599 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 600 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 601 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 602 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 603 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 604 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 605 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 606 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 607 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 608 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 609 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 610 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 611 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 612 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 613 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 614 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 615 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 616 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 617 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 618 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 619 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 620 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 621 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 622 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 623 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 624 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 625 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 626 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 627 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 628 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 629 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 630 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 631 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 632 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 633 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 634 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 635 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 636 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 637 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 638 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 639 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 640 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 641 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 642 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 643 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 644 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 645 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 646 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 647 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 648 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 649 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 650 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 651 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 652 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 653 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 654 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 655 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 656 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 657 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 658 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 659 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 660 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 661 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 662 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 663 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 664 => Best Individual: 01100111, Fitness: 0.8051948051948052
